supplier_key,supplier_name,award_count,buyer_count,award_amount_pen,average_award_ticket_pen,known_buyer_amount_pen,top_buyer_share_pct,award_hhi,award_item_count,award_item_amount_pen,known_category_item_amount_pen,category_count,top_category_share_pct,contract_count,contract_amount_pen,known_buyer_amount_coverage_pct,known_category_item_amount_coverage_pct,effective_award_count,is_score_eligible,component_award_amount_materiality,component_buyer_dependency,component_category_dependency,component_award_concentration,component_limited_buyer_breadth,score_baseline,rank_baseline,score_dependency_heavy,rank_dependency_heavy,score_materiality_heavy,rank_materiality_heavy,score_balanced_equal,rank_balanced_equal,exposure_band,maximum_absolute_rank_shift,scenario_score_range
5772,SEGURICEL SOCIEDAD ANONIMA CERRADA - SEGURICEL S.A.C.,2,2,134600.03999999998,67300.01999999999,134600.03999999998,66.5676176619264,5548.971909983552,2,134600.03999999998,134600.03999999998,1,100.0,1.0,45000.0,100.0,100.0,1.802135632009289,True,5.056179775280899,30.337078651685392,75.0,60.674157303370784,36.79775280898876,41.64325842696629,126,46.79775280898877,101,32.12078651685393,157,41.57303370786517,129,LOWER_RELATIVE,56,14.676966292134836
10631,MULTISERVICIOS D & N CONSTRUCTORES S.A.C.,2,1,145977.25,72988.625,145977.25,100.0,5048.60570113195,2,145977.25,145977.25,2,54.929792142268745,0.0,0.0,100.0,100.0,1.9807449010640494,True,7.865168539325842,80.0561797752809,10.674157303370787,34.831460674157306,79.21348314606742,41.40449438202248,127,43.98876404494382,113,33.90449438202248,153,42.52808988764045,124,LOWER_RELATIVE,40,10.084269662921344
8910,FARIMAC CONSTRUCTORA Y CONSULTORA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - FARIMAC S.R.L.,2,2,425200.0,212600.0,425200.0,51.74035747883349,5006.057688308263,2,425200.0,425200.0,1,100.0,1.0,220000.0,100.0,100.0,1.9975798567713627,True,60.1123595505618,10.112359550561798,75.0,25.280898876404493,36.79775280898876,41.27808988764044,128,40.674157303370784,127,44.78932584269662,116,41.46067415730337,130,LOWER_RELATIVE,14,4.115168539325836
5100,CORPORACION KAZUKI  MERCURY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,2,1,99385.0,49692.5,99385.0,100.0,5065.498466319994,2,99385.0,99385.0,2,55.722694571615435,0.0,0.0,100.0,100.0,1.9741393796659947,True,2.808988764044944,80.0561797752809,12.359550561797754,37.640449438202246,79.21348314606742,41.235955056179776,129,44.353932584269664,111,32.556179775280896,156,42.41573033707866,125,LOWER_RELATIVE,45,11.797752808988768
10416,FP MAYORISTA S.A.C.,3,3,684654.0,228218.0,684654.0,68.56076207836367,5255.996793719957,3,684654.0,684654.0,3,68.56076207836367,1.0,145500.0,100.0,100.0,1.9025886796484235,True,76.40449438202248,33.146067415730336,25.280898876404493,52.80898876404494,10.112359550561791,40.47752808988764,130,35.53370786516854,145,49.91573033707865,84,39.550561797752806,135,LOWER_RELATIVE,61,14.382022471910112
12346,CORPORATIVO FERRO ACEROS PERU S.A.C.,3,3,312392.12,104130.70666666667,312392.12,63.72667786882717,4781.439579358588,3,312392.12,273194.12,1,100.0,1.0,74117.0,100.0,87.45230833607455,2.09142034193423,True,44.943820224719104,28.089887640449437,75.0,17.97752808988764,10.112359550561791,39.87359550561798,131,44.28370786516854,112,38.55337078651686,141,35.2247191011236,147,LOWER_RELATIVE,35,9.05898876404494
8422,COMPACTNETWORK E.I.R.L.,2,2,196000.0,98000.0,196000.0,58.16326530612245,5133.277800916285,2,196000.0,196000.0,1,100.0,0.0,0.0,100.0,100.0,1.9480730223123732,True,23.59550561797753,20.224719101123597,75.0,43.82022471910113,36.79775280898876,39.78932584269663,132,42.921348314606746,118,34.985955056179776,148,39.8876404494382,134,LOWER_RELATIVE,30,7.93539325842697
4015,INTEGRATEL PERÚ S.A.A.,2,2,4913379.5,2456689.75,4913379.5,57.23137201187085,5104.585482348139,2,4913379.5,4913379.5,2,57.23137201187085,2.0,4913379.5,100.0,100.0,1.9590229284200258,True,97.19101123595506,19.662921348314608,14.606741573033707,41.57303370786517,36.79775280898876,38.90449438202247,133,28.693820224719104,159,54.915730337078664,63,41.96629213483147,126,LOWER_RELATIVE,96,26.22191011235956
4747,ESTACION DE SERVICIOS GRUPO A & T PERU SOCIEDAD ANONIMA CERRADA,4,4,834720.0,208680.0,834720.0,50.028752156411734,3879.289944912919,4,834720.0,834720.0,1,100.0,0.0,0.0,100.0,100.0,2.577791333466433,True,80.33707865168539,6.741573033707865,75.0,11.235955056179776,3.3707865168539257,38.8623595505618,134,38.27247191011236,134,46.7556179775281,105,35.337078651685395,146,LOWER_RELATIVE,41,11.418539325842701
2170,PABLO ORBEZO LUIS CARLOS,2,2,163800.0,81900.0,163800.0,59.82905982905983,5193.2208342464755,2,163800.0,163800.0,1,100.0,0.0,0.0,100.0,100.0,1.9255872837248558,True,13.48314606741573,22.471910112359552,75.0,46.62921348314607,36.79775280898876,38.86235955056179,135,43.08988764044944,116,31.81179775280899,159,38.87640449438202,137,LOWER_RELATIVE,43,11.278089887640451
4050,INSTITUTO QUIMIOTERAPICO S A,3,3,1060160.0,353386.6666666667,1060160.0,59.990944763054635,4646.711260755201,3,1060160.0,1060160.0,2,91.11832176275279,1.0,94160.0,100.0,100.0,2.152059691002785,True,83.70786516853933,23.59550561797753,44.38202247191011,16.292134831460675,10.112359550561791,38.37078651685393,136,35.47752808988764,146,48.31460674157304,88,35.61797752808989,145,LOWER_RELATIVE,58,12.837078651685395
7060,GLOBAL FUEL SOCIEDAD ANONIMA,3,3,686102.12,228700.70666666667,686102.12,43.91903351063833,3920.1121506203312,3,686102.12,686102.12,1,100.0,0.0,0.0,100.0,100.0,2.5509474259346296,True,76.96629213483146,4.49438202247191,75.0,11.797752808988765,10.112359550561791,38.27247191011236,137,37.42977528089887,137,45.71629213483146,112,35.674157303370784,144,LOWER_RELATIVE,32,10.042134831460679
6786,VISUAL TECHNOLOGY S.A.C.,2,2,227325.0,113662.5,227325.0,71.26360936984493,5904.282166866714,2,227325.0,227325.0,2,71.26360936984493,2.0,227325.0,100.0,100.0,1.6936859921968808,True,33.146067415730336,35.39325842696629,28.089887640449437,67.97752808988764,36.79775280898876,38.146067415730336,138,35.94101123595506,144,38.42696629213483,142,40.2808988764045,132,LOWER_RELATIVE,12,4.33988764044944
11811,LEOMOTORS AUTOMOTRIZ S.A.C.,2,1,151670.0,75835.0,151670.0,100.0,5000.248850310047,2,151670.0,151670.0,2,50.35273950023076,1.0,75300.0,100.0,100.0,1.9999004648298528,True,9.55056179775281,80.0561797752809,3.3707865168539324,21.348314606741575,79.21348314606742,37.89325842696629,139,40.252808988764045,129,31.46067415730337,160,38.70786516853933,138,LOWER_RELATIVE,31,8.792134831460675
12001,CORPORACION DARE PERU E.I.R.L.,2,1,178899.64,89449.82,178899.64,99.99999999999999,5064.953245772711,2,178899.64,178899.64,2,55.698826448169484,2.0,178899.64,99.99999999999999,99.99999999999999,1.9743518873241637,True,18.53932584269663,58.98876404494382,11.797752808988765,37.07865168539326,79.21348314606742,37.83707865168539,140,37.24719101123596,139,34.46629213483146,152,41.123595505617985,131,LOWER_RELATIVE,21,6.657303370786522
7101,COHUPER INGENIEROS SOCIEDAD ANONIMA CERRADA,2,2,226577.77000000002,113288.88500000001,226577.77000000002,61.259319482224576,5253.544550405603,2,226577.77000000002,226577.77000000002,1,99.99999999999999,0.0,0.0,99.99999999999999,99.99999999999999,1.903476767743017,True,32.58426966292135,24.719101123595507,48.87640449438202,51.68539325842696,36.79775280898876,37.58426966292134,141,37.26123595505618,138,36.74157303370786,145,38.932584269662925,136,LOWER_RELATIVE,9,2.1910112359550666
6956,MATERIALES Y SERVICIOS PARA CONSTRUCCION Y DISTRIBUCION S.A.C.,4,4,413695.20999999996,103423.80249999999,413695.20999999996,55.63109130511809,3757.3119046774746,4,413695.20999999996,413695.20999999996,1,100.0,2.0,296585.21,100.0,100.0,2.6614772086264673,True,57.86516853932584,17.97752808988764,75.0,10.112359550561798,3.3707865168539257,37.57022471910113,142,40.407303370786515,128,39.84550561797753,132,32.86516853932584,151,LOWER_RELATIVE,23,7.542134831460672
8408,SAMA OCUPACIONAL E.I.R.L.,2,2,329652.0,164826.0,329652.0,66.79771395289578,5564.326388086619,2,329652.0,329652.0,2,66.79771395289578,0.0,0.0,100.0,100.0,1.7971627296001695,True,47.752808988764045,31.46067415730337,21.910112359550563,62.359550561797754,36.79775280898876,37.5,143,33.103932584269664,151,41.71348314606742,129,40.0561797752809,133,LOWER_RELATIVE,22,8.609550561797754
11177,ITCEN CONTRATISTAS Y ASOCIADOS S.A.C.,3,3,391800.0,130600.0,391800.0,53.905053598774884,3973.2979369572404,3,391800.0,391800.0,1,100.0,0.0,0.0,100.0,100.0,2.5168009443706656,True,55.61797752808989,14.606741573033707,75.0,12.92134831460674,10.112359550561791,37.205056179775276,144,39.45224719101123,131,39.36797752808989,136,33.651685393258425,150,LOWER_RELATIVE,19,5.800561797752806
4879,FRESENIUS MEDICAL CARE DEL PERU S.A.,3,2,570439.8,190146.6,570439.8,75.02558552190783,4293.769235546454,3,570439.8,570439.8,3,58.19646525365165,2.0,427975.8,100.0,100.0,2.3289560876289923,True,72.47191011235955,40.449438202247194,16.292134831460675,15.168539325842696,36.79775280898876,36.657303370786515,145,32.485955056179776,156,45.47752808988764,114,36.235955056179776,143,LOWER_RELATIVE,42,12.991573033707866
12614,JCH Y M SERVICIOS E.I.R.L.,2,1,98595.0,49297.5,98595.0,100.0,5000.019558225287,2,98595.0,98595.0,2,50.098889396013995,0.0,0.0,100.0,100.0,1.999992176740487,True,2.247191011235955,80.0561797752809,2.808988764044944,20.224719101123597,79.21348314606742,36.12359550561798,146,39.21348314606742,132,28.286516853932586,166,36.91011235955057,142,LOWER_RELATIVE,34,10.926966292134832
6277,TIENDAS ROJAS EXPRESS E.I.R.L.,3,3,1175200.0,391733.3333333333,1175200.0,62.5425459496256,5021.333216865365,3,1175200.0,1175200.0,2,66.98434309053778,1.0,52200.0,100.0,100.0,1.9915029670631248,True,84.26966292134831,25.84269662921348,22.471910112359552,29.775280898876403,10.112359550561791,35.70224719101124,147,30.1123595505618,158,47.7247191011236,94,34.49438202247191,148,LOWER_RELATIVE,64,17.6123595505618
6610,EMPRESA DE MULTISERVICIOS GENERALES J Y B SANTA ROSA S.A.C.,2,2,294405.0,147202.5,294405.0,66.54098945330412,5547.208664188636,2,294405.0,294405.0,2,66.54098945330412,1.0,98505.0,100.0,100.0,1.8027084621058964,True,42.13483146067416,29.775280898876403,21.348314606741575,60.1123595505618,36.79775280898876,35.39325842696629,148,31.446629213483146,157,38.70786516853932,139,38.03370786516854,139,LOWER_RELATIVE,18,7.261235955056176
4222,ALCON PHARMACEUTICAL DEL PERU SA,3,2,2118755.44,706251.8133333334,2118755.44,63.62757940576661,5044.6233847756785,5,2118755.44,2118755.44,5,34.29796267567341,3.0,2118755.44,100.0,100.0,1.9823085366846815,True,90.4494382022472,27.528089887640448,0.0,33.70786516853933,36.79775280898876,35.08426966292135,149,25.26685393258427,162,50.42134831460674,83,37.69662921348315,140,LOWER_RELATIVE,79,25.15449438202247
10282,MEYU CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA,2,2,207830.0,103915.0,207830.0,68.49348024827984,5684.0176233870325,2,207830.0,207830.0,2,68.49348024827984,0.0,0.0,100.0,100.0,1.7593189646096012,True,28.651685393258425,32.58426966292135,24.719101123595507,64.04494382022472,36.79775280898876,34.971910112359545,150,32.794943820224724,153,34.971910112359545,149,37.359550561797754,141,LOWER_RELATIVE,12,4.56460674157303
2208,CAYETANO ARIAS LUCERO,3,3,446700.4,148900.13333333333,446700.4,41.125550816609966,3495.331050380383,3,446700.4,446700.4,1,100.0,0.0,0.0,100.0,100.0,2.8609593357149214,True,64.04494382022472,3.3707865168539324,75.0,6.179775280898877,10.112359550561791,34.50842696629213,151,35.12640449438202,148,39.48033707865168,134,31.741573033707866,154,LOWER_RELATIVE,20,7.738764044943814
4791,SERVICENTRO MODA S.A.C.,3,3,264307.24,88102.41333333333,264307.24,55.18908222113023,4063.8653532301755,3,264307.24,264307.24,1,100.0,3.0,264307.24,100.0,100.0,2.4607114485354367,True,37.640449438202246,16.853932584269664,75.0,14.044943820224718,10.112359550561791,34.45224719101124,152,38.66573033707865,133,32.79494382022472,155,30.730337078651683,156,LOWER_RELATIVE,23,7.935393258426966
4026,HERMES TRANSPORTES BLINDADOS  S A,2,2,202115.05,101057.525,202115.05,51.554745675792084,5004.83446823279,2,202115.05,202115.05,1,100.0,0.0,0.0,100.0,100.0,1.9980680806674125,True,25.280898876404493,9.55056179775281,75.0,24.719101123595507,36.79775280898876,34.05898876404494,153,36.91011235955057,140,30.66011235955056,162,34.26966292134831,149,LOWER_RELATIVE,22,6.250000000000007
6427,FACOIMPEC E.I.R.L.,3,3,332919.02,110973.00666666667,332919.02,46.31252669192646,3943.035657169291,3,332919.02,332919.02,1,100.0,1.0,44887.81,100.0,100.0,2.5361170604221748,True,48.31460674157304,6.179775280898877,75.0,12.359550561797754,10.112359550561791,33.13202247191011,154,35.29494382022472,147,34.676966292134836,150,30.393258426966295,157,LOWER_RELATIVE,10,4.901685393258422
12560,SIKMA GROUP DISTRIBUCIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3,3,357077.6,119025.86666666665,357077.6,39.14555267538485,3525.2455293766034,3,357077.6,357077.6,1,100.0,0.0,0.0,100.0,100.0,2.8366818471700546,True,51.68539325842696,2.808988764044944,75.0,7.865168539325842,10.112359550561791,32.12078651685393,155,33.83426966292134,150,34.67696629213483,151,29.494382022471907,159,LOWER_RELATIVE,9,5.182584269662922
5115,CONSULTORES EN INGENIERIA REGULADA Y SOSTENIBLE E.I.R.L.,2,2,141000.0,70500.0,141000.0,53.191489361702125,5020.371208691716,2,141000.0,141000.0,1,100.0,0.0,0.0,100.0,100.0,1.9918845807033363,True,6.741573033707865,12.92134831460674,75.0,29.213483146067414,36.79775280898876,32.03651685393258,156,36.853932584269664,141,24.59269662921348,170,32.13483146067416,152,LOWER_RELATIVE,29,12.261235955056183
8185,COMPAÑIA TEXJULIACA E.I.R.L.,2,2,137231.5,68615.75,137231.5,52.761865898135625,5015.255806478568,2,137231.5,137231.5,1,100.0,0.0,0.0,100.0,100.0,1.9939162399417947,True,6.179775280898877,11.797752808988765,75.0,26.96629213483146,36.79775280898876,31.249999999999996,157,36.123595505617985,143,23.8061797752809,171,31.348314606741575,155,LOWER_RELATIVE,28,12.317415730337085
5622,GRUPO SANTA FE SOCIEDAD ANONIMA CERRADA - GRUPO SANTA FE S.A.C.,41,28,5842965.92,142511.363902439,5842965.92,13.609927747105532,397.9898734252016,41,5842965.92,4952187.92,2,93.56644224438074,14.0,1506999.81,100.0,84.75469458154909,25.126267444790663,True,97.75280898876404,0.0,45.50561797752809,0.0,0.0,30.926966292134832,158,25.702247191011235,161,45.926966292134836,110,28.651685393258425,160,LOWER_RELATIVE,51,20.2247191011236
10905,INVERSIONES & DISTRIBUCIONES D'MHARO S.A.C.,4,3,349125.35,87281.3375,349125.35,36.55420610391082,2825.433612432058,4,349125.35,349125.35,1,100.0,0.0,0.0,100.0,100.0,3.539279760812453,True,50.561797752808985,1.6853932584269662,75.0,2.808988764044944,10.112359550561791,30.80056179775281,159,32.76685393258427,154,33.24438202247191,154,28.03370786516854,162,LOWER_RELATIVE,8,5.2106741573033695
1535,PRINCIPE GAVIDIA LINEKER LAURO,2,2,136299.95,68149.975,136299.95,51.241654894224105,5003.083413752702,2,136299.95,136299.95,1,100.0,0.0,0.0,100.0,100.0,1.998767394625392,True,5.617977528089888,8.426966292134832,75.0,23.03370786516854,36.79775280898876,29.536516853932582,160,34.325842696629216,149,22.31741573033708,173,29.775280898876407,158,LOWER_RELATIVE,24,12.008426966292138
7732,IMPORTACIONES CHAPI E.I.R.L.,4,3,274510.6,68627.65,274510.6,44.23727171191204,2644.861334798115,4,274510.6,274510.6,1,100.0,1.0,58233.0,100.0,100.0,3.7809165525735624,True,39.8876404494382,5.056179775280899,75.0,1.6853932584269662,10.112359550561791,29.508426966292134,161,32.93539325842696,152,29.480337078651687,164,26.34831460674157,164,LOWER_RELATIVE,12,6.587078651685392
7376,CONSULTORES Y EJECUTORES INGENIEROS YAKU SOCIEDAD ANONIMA CERRADA,2,2,172500.0,86250.0,172500.0,63.768115942028984,5379.122033186305,2,172500.0,172500.0,2,63.768115942028984,0.0,0.0,100.0,100.0,1.8590394377196409,True,17.415730337078653,28.651685393258425,20.224719101123597,57.30337078651685,36.79775280898876,29.410112359550563,162,27.85112359550562,160,28.005617977528093,167,32.07865168539326,153,LOWER_RELATIVE,14,4.227528089887642
5549,EDENRED PERU S.A.,7,7,2252922.17,321846.02428571426,2252922.17,28.036604566770276,1972.1687598618107,7,2252922.17,2252922.17,3,81.45101124376613,0.0,0.0,100.0,100.0,5.070559986307002,True,92.13483146067416,0.5617977528089888,39.325842696629216,0.5617977528089888,0.8426966292134779,28.59550561797753,163,23.300561797752813,164,43.033707865168545,124,26.685393258426966,163,LOWER_RELATIVE,40,19.73314606741573
5466,DIAGNOSTICA PERUANA S.A.C.,4,4,654175.0,163543.75,654175.0,54.782741621125844,3718.5915578574095,4,654175.0,523575.0,3,68.44769135271929,0.0,0.0,100.0,80.03592310925976,2.689190206671107,True,74.15730337078652,16.292134831460675,24.15730337078652,9.55056179775281,3.3707865168539257,27.52808988764045,164,23.511235955056183,163,38.31460674157304,143,25.505617977528093,166,LOWER_RELATIVE,23,14.803370786516854
665,GUEVARA MEGO ELMER,2,2,185307.96000000002,92653.98000000001,185307.96000000002,58.28136039056282,5137.161859836765,2,185307.96000000002,185307.96000000002,2,58.28136039056282,2.0,185307.96000000002,100.0,100.0,1.9466001408641138,True,20.786516853932586,21.910112359550563,16.853932584269664,45.50561797752809,36.79775280898876,25.449438202247194,165,23.132022471910112,165,25.73033707865169,169,28.370786516853933,161,LOWER_RELATIVE,8,5.238764044943821
5592,PROMOCIONES E INVERSIONES ARCO SOCIEDAD ANONIMA CERRADA - PROMOCIONES E INVERSIONES ARCO S.A.C.,5,5,674724.09,134944.818,674724.09,35.93661521704376,2513.4665994962493,5,674724.09,674724.09,2,79.38312829470784,1.0,90550.0,100.0,100.0,3.978568882516365,True,75.84269662921348,1.1235955056179776,37.640449438202246,1.1235955056179776,1.68539325842697,25.252808988764045,166,21.40449438202247,166,36.54494382022472,146,23.48314606741573,169,LOWER_RELATIVE,23,15.140449438202246
5390,CONSULTORES & CONTRATISTAS GENERALES FOREPT S.A.C.,2,2,346596.0,173298.0,346596.0,51.78824914309455,5006.395669995557,2,346596.0,346596.0,2,51.78824914309455,0.0,0.0,100.0,100.0,1.9974450001889033,True,50.0,10.674157303370787,7.303370786516854,25.84269662921348,36.79775280898876,22.584269662921347,167,16.25,171,30.786516853932586,161,26.123595505617978,165,LOWER_RELATIVE,10,14.536516853932586
4345,LABORATORIOS AC FARMA S.A.,3,3,2028544.0,676181.3333333334,2028544.0,45.675321807168096,3582.3550280801287,5,2028544.0,2028544.0,5,45.675321807168096,0.0,0.0,100.0,100.0,2.7914597859830894,True,89.32584269662921,5.617977528089888,1.1235955056179776,8.426966292134832,10.112359550561791,22.10674157303371,168,12.921348314606742,177,39.29775280898876,137,22.921348314606742,172,LOWER_RELATIVE,40,26.37640449438202
9456,DESTILATIG S.A.C.,2,2,226500.0,113250.0,226500.0,54.083885209713024,5033.356236812226,2,226500.0,226500.0,2,54.083885209713024,1.0,104000.0,100.0,100.0,1.9867459264781342,True,32.02247191011236,15.168539325842696,10.112359550561798,31.46067415730337,36.79775280898876,21.882022471910112,169,17.794943820224717,169,25.758426966292138,168,25.1123595505618,167,LOWER_RELATIVE,2,7.963483146067421
5680,NETWORKING SAT E.I.R.L,2,2,342000.0,171000.0,342000.0,50.87719298245614,5001.53893505694,2,342000.0,342000.0,2,50.87719298245614,0.0,0.0,100.0,100.0,1.9993846153846155,True,49.438202247191015,7.865168539325842,5.056179775280899,22.471910112359552,36.79775280898876,20.56179775280899,170,13.946629213483147,175,29.15730337078652,165,24.325842696629216,168,LOWER_RELATIVE,10,15.210674157303371
4077,TECNOFARMA S A,2,2,146836.0,73418.0,146836.0,56.41395842981285,5082.277725478734,2,146836.0,146836.0,2,56.41395842981285,0.0,0.0,100.0,100.0,1.9676217121837891,True,8.426966292134832,18.53932584269663,12.92134831460674,39.325842696629216,36.79775280898876,20.0561797752809,171,18.553370786516854,168,18.59550561797753,175,23.20224719101124,170,LOWER_RELATIVE,7,4.648876404494384
10654,AD LAB S.A.C.,2,2,113419.23999999999,56709.619999999995,113419.23999999999,57.221332112611584,5104.295274961271,2,113419.23999999999,113419.23999999999,2,57.221332112611584,0.0,0.0,100.0,100.0,1.959134309696822,True,3.932584269662921,19.10112359550562,14.044943820224718,41.01123595505618,36.79775280898876,19.859550561797754,172,18.890449438202246,167,17.331460674157302,176,22.97752808988764,171,LOWER_RELATIVE,9,5.646067415730339
4327,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS,4,4,435561.234,108890.3085,435561.234,42.08852755706905,2918.6451547890006,4,435561.234,435561.234,3,65.71609400849479,0.0,0.0,100.0,100.0,3.4262472721604063,True,62.92134831460674,3.932584269662921,20.786516853932586,3.3707865168539324,3.3707865168539257,19.803370786516854,173,15.646067415730338,172,29.915730337078653,163,18.876404494382022,176,LOWER_RELATIVE,13,14.269662921348315
6718,INVESTMENTS GLOBO S.A.C.,4,4,525700.0,131425.0,525700.0,51.33155792276964,3512.6691011439443,4,525700.0,525700.0,4,51.33155792276964,0.0,0.0,100.0,100.0,2.846838034571311,True,69.66292134831461,8.98876404494382,5.617977528089888,6.741573033707865,3.3707865168539257,19.382022471910116,174,13.370786516853935,176,31.853932584269668,158,18.876404494382022,176,LOWER_RELATIVE,18,18.48314606741573
4453,SERVICIOS & COMERCIO GREEN FOREST  E.I.R.L.,2,2,105000.0,52500.0,105000.0,55.23809523809524,5054.875283446712,2,105000.0,105000.0,2,55.23809523809524,1.0,47000.0,100.0,100.0,1.9782881751300914,True,3.3707865168539324,17.415730337078653,11.235955056179776,35.39325842696629,36.79775280898876,17.696629213483146,175,16.615168539325843,170,15.50561797752809,178,20.842696629213485,174,LOWER_RELATIVE,8,5.337078651685395
7937,ANDET S.A.C.,2,2,180327.6,90163.8,180327.6,53.003533568904594,5018.042427799073,2,180327.6,180327.6,2,53.003533568904594,0.0,0.0,100.0,100.0,1.9928089775809301,True,19.10112359550562,12.359550561797754,8.426966292134832,28.651685393258425,36.79775280898876,17.6123595505618,176,14.508426966292136,174,19.353932584269664,174,21.067415730337082,173,LOWER_RELATIVE,3,6.558988764044946
4029,ABBOTT LABORATORIOS SA,2,2,157956.0,78978.0,157956.0,53.46805439489478,5024.054802571898,2,157956.0,157956.0,2,53.46805439489478,1.0,73500.0,100.0,100.0,1.9904241480170224,True,11.235955056179776,13.48314606741573,9.55056179775281,30.337078651685392,36.79775280898876,16.910112359550563,177,14.733146067415731,173,16.853932584269664,177,20.280898876404493,175,LOWER_RELATIVE,4,5.547752808988761
1321,SEGURA REYNOSO JHON MOISES,2,2,148724.34,74362.17,148724.34,52.59417523722075,5013.459490322819,2,148724.34,148724.34,2,52.59417523722075,1.0,78220.34,100.0,100.0,1.994630657593305,True,8.98876404494382,11.235955056179776,7.865168539325842,26.40449438202247,36.79775280898876,14.775280898876405,178,12.626404494382024,178,14.662921348314608,179,18.258426966292134,178,LOWER_RELATIVE,1,5.63202247191011
4580,UNIVERSIDAD CIENTIFICA DEL SUR S.A.C.,4,3,351990.0,87997.5,351990.0,38.3533623114293,2779.9116356205095,4,351990.0,351990.0,4,38.3533623114293,1.0,135000.0,100.0,100.0,3.59723664301577,True,51.12359550561798,2.247191011235955,0.5617977528089888,2.247191011235955,10.112359550561791,12.387640449438203,179,6.938202247191012,179,22.331460674157302,172,13.258426966292134,179,LOWER_RELATIVE,7,15.393258426966291
